gbifID	type	format	identifier	references	title	description	created	creator	contributor	publisher	audience	source	license	rightsHolder
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_rightjawlab.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_rightjawling.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_skl.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_skl_2.jpg											
476508297	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131668_A_occultus_skv.jpg											
476487485	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz100634-4.jpg											
476487485	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz100634-5.jpg											
476487485	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz100634-6.jpg											
911491218	StillImage	image/jpeg	http://static.inaturalist.org/photos/448261/original.jpg?1375888236	http://www.inaturalist.org/photos/448261			2013-07-21T16:01Z	Nicole F. Angeli		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Nicole F. Angeli
888963601				http://collections.mnh.si.edu/media/index.php?irn=10295471										
1229607983	StillImage	image/jpeg	http://static.inaturalist.org/photos/2297785/original.jpg?1440343223	http://www.inaturalist.org/photos/2297785			2015-07-25T11:15Z	tbrooks		iNaturalist			http://creativecommons.org/licenses/by-nc-sa/3.0/	tbrooks
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_leftjawd.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_leftjawlab.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_leftjawling.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_pmx.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_pteryg.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_rightjawd.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_rightjawlab.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_rightjawling.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_skl.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_skl_2.jpg											
476508504	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131958_A_pulchellus_skv.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_leftjawd.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_leftjawlab.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_leftjawling.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_pmx.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_pteryg.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_rightjawd.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_rightjawlab.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_rightjawling.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_skl.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_skl_2.jpg											
476689168	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131970_A_pulchellus_skv.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_leftjawd.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_leftjawlab.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_leftjawling.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_pmx.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_rightjawd.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_rightjawlab.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_rightjawling.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_skl.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_skl_2.jpg											
476766386	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131953_A_cooki_skv.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_skl.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_skl_2.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_skv.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_leftjawd.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_leftjawling.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_pmx.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_rightjawd.jpg											
476774672	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132061_A_gundlachi_rightjawling.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_leftjawd.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_leftjawling.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_pmx.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_rightjawd.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_rightjawling.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_skl.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_skl_2.jpg											
476774452	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132066_A_gundlachi_skv.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_leftjawd.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_leftjawlab.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_leftjawling.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_pmx.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_pteryg.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_rightjawd.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_rightjawd_2.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_rightjawlab.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_rightjawling.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_rightjawling_2.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_skl.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_skl_2.jpg											
476774790	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132098_A_stratulus_skv.jpg											
476646942	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz101293-20.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_leftjawd.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_leftjawlab.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_leftjawling.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_pmx.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_rightjawd.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_rightjawlab.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_rightjawling.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_skl.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_skl_2.jpg											
476743633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62006_A_poncensis_skv.jpg											
476801883	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz93427-17.jpg											
476801883	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/sem_images/mcz93427-18.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_leftjawd.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_leftjawlab.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_leftjawling.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_pmx.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_rightjawd.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_rightjawling.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_skl.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_skl_2.jpg											
476743526	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R62001_A_poncensis_skv.jpg											
476504078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R83735_A_occultus_P_d.jpg											
476504078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R83735_A_occultus_P_v.jpg											
476504078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R83735_A_occultus_P_hl.jpg											
476504078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R83735_A_occultus_P_hd.jpg											
476504078	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R83735_A_occultus_P_hv.jpg											
1122956812	StillImage	image/jpeg	http://static.inaturalist.org/photos/178885/original.JPG				2005-05-27T00:00Z	kucycads		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kucycads
1122956812	StillImage	image/pjpeg	http://static.inaturalist.org/photos/179198/original.jpg				2005-05-27T00:00Z	kucycads		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	kucycads
1145547354				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21066528										
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_leftjawd.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_leftjawlab.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_leftjawling.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_pmx.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_pteryg.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_rightjawd.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_rightjawlab.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_rightjawling.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_skl.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_skl_2.jpg											
476774335	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132033_A_cristatellus_skv.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_leftjawd.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_leftjawlab.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_leftjawling.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_pmx.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_rightjawd.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_rightjawlab.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_rightjawling.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_skl.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_skl_2.jpg											
476774230	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132030_A_evermanni_skv.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_jawd.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_leftjawlab.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_pmx.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_pteryg.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_rightjawlab.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_skl.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_skl_2.jpg											
476774559	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132052_A_evermanni_skv.jpg											
476755633	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R122191_A_cooki_dx.jpg											
476488356	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R137730_A_evermanni_hemipenes_sul.jpg											
1038345701	StillImage	image/jpeg	http://static.inaturalist.org/photos/1321557/original.jpg?1415064059	http://www.inaturalist.org/photos/1321557			2014-11-03T00:00Z	Juan Gomez		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Juan Gomez
1229607381	StillImage	image/jpeg	http://static.inaturalist.org/photos/1405704/original.jpg?1417987319	http://www.inaturalist.org/photos/1405704			2014-12-03T22:42Z	sas103		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	sas103
1038288510	StillImage	image/jpeg	http://static.inaturalist.org/photos/921256/original.jpg?1402548739	http://www.inaturalist.org/photos/921256			2014-05-24T00:00Z	John Sullivan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	John Sullivan
1038288510	StillImage	image/jpeg	http://static.inaturalist.org/photos/921257/original.jpg?1402548742	http://www.inaturalist.org/photos/921257			2014-05-24T00:00Z	John Sullivan		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	John Sullivan
1145547372				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21066518										
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_leftjawd.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_leftjawlab.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_leftjawling.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_pmx.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_pteryg.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_rightjawd.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_rightjawlab.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_rightjawling.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_skl.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_skl_2.jpg											
476508689	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132083_A_krugi_skv.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_skl_2.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_skv.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_leftjawd.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_leftjawlab.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_leftjawling.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_pmx.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_rightjawd.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_rightjawlab.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_rightjawling.jpg											
476774893	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R132103_A_stratulus_skl.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_leftjawd.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_leftjawlab.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_leftjawling.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_pmx.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_rightjawd.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_rightjawlab.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_rightjawling.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_skl.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_skl_2.jpg											
476632664	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R140244_A_cristatellus_skv.jpg											
476795392	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R158235_A_poncensis_dx.jpg											
476634923	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R137728_A_evermani_hemipenes_assul.jpg											
476634923	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R137728_A_evermani_hemipenes_lat.jpg											
476634923	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R137728_A_evermani_hemipenes_sul.jpg											
476634923	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R137728_A_evermanni_hemipenes_sul.jpg											
476522573	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R151037_A_krugi_dx.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_leftjawd.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_leftjawlab.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_leftjawling.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_pmx.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_pteryg.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_rightjawd.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_rightjawlab.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_rightjawling.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_skl.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_skv.jpg											
476711663	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R161972_A_desechensis_sk_2l.jpg											
476620922	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R183187_A_gundlachi_hemipenes_sul.jpg											
1065613406	StillImage	image/jpeg	http://static.inaturalist.org/photos/1559221/original.jpg?1424141948	http://www.inaturalist.org/photos/1559221			2015-02-17T01:22Z	ramonarriaga		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	ramonarriaga
1249300443	StillImage	image/jpeg	http://static.inaturalist.org/photos/3030986/original.JPG?1455773891	http://www.inaturalist.org/photos/3030986			2016-01-17T19:29Z	Annika Lindqvist		iNaturalist			http://creativecommons.org/licenses/by-nc/4.0/	Annika Lindqvist
1145536932				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=10458781										
1145547293				http://arctos.database.museum/MediaSearch.cfm?collection_object_id=21066530										
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_pmx.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_pteryg.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_rightjawd.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_rightjawlab.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_rightjawling.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_skl.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_skl_2.jpg											
476688424	StillImage	image/jpeg	http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R131965_A_pulchellus_skv.jpg											
